CourseID,Month,Enrollment_Count_monthly,Course_Revenue_monthly,Past_Enrollment_Count,Past_Average_Revenue,Revenue_Per_Enrollment_monthly,Enrollment_Count_course,Course_Revenue_course,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,Avg_Teacher_Experience,Avg_Teacher_Rating,Number_of_Teachers,Price_Band,Duration_Bucket,Rating_Tier,Experience_Bucket,CourseLevel_Encoded,Teacher_Rating_Score,Expertise_Match_Score,Revenue_Per_Enrollment_course
CR00028,2025-06,16,12.48,15.0,12.168000000000001,0.78,171,133.38,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,3.9523809523809526,2.6514285714285712,21,Low,Long,High,Low Experience,2,2.6514285714285712,0.23809523809523808,0.78
CR00028,2025-07,16,12.48,16.0,12.22,0.78,171,133.38,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,3.9523809523809526,2.6514285714285712,21,Low,Long,High,Low Experience,2,2.6514285714285712,0.23809523809523808,0.78
CR00028,2025-08,15,11.700000000000001,16.0,12.257142857142858,0.78,171,133.38,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,3.9523809523809526,2.6514285714285712,21,Low,Long,High,Low Experience,2,2.6514285714285712,0.23809523809523808,0.78
CR00028,2025-09,16,12.48,15.0,12.1875,0.78,171,133.38,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,3.9523809523809526,2.6514285714285712,21,Low,Long,High,Low Experience,2,2.6514285714285712,0.23809523809523808,0.78
CR00028,2025-10,10,7.800000000000001,16.0,12.22,0.78,171,133.38,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,3.9523809523809526,2.6514285714285712,21,Low,Long,High,Low Experience,2,2.6514285714285712,0.23809523809523808,0.78
CR00028,2025-11,9,7.0200000000000005,10.0,11.778,0.78,171,133.38,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,3.9523809523809526,2.6514285714285712,21,Low,Long,High,Low Experience,2,2.6514285714285712,0.23809523809523808,0.78
CR00028,2025-12,11,8.58,9.0,11.345454545454546,0.78,171,133.38,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,3.9523809523809526,2.6514285714285712,21,Low,Long,High,Low Experience,2,2.6514285714285712,0.23809523809523808,0.78
CR00029,2025-01,14,0.0,,,0.0,155,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.15,2.644,20,Free,Short,Low,Low Experience,0,2.644,0.25,0.0
CR00029,2025-02,9,0.0,14.0,0.0,0.0,155,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.15,2.644,20,Free,Short,Low,Low Experience,0,2.644,0.25,0.0
CR00029,2025-03,11,0.0,9.0,0.0,0.0,155,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.15,2.644,20,Free,Short,Low,Low Experience,0,2.644,0.25,0.0
CR00029,2025-04,15,0.0,11.0,0.0,0.0,155,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.15,2.644,20,Free,Short,Low,Low Experience,0,2.644,0.25,0.0
CR00029,2025-05,15,0.0,15.0,0.0,0.0,155,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.15,2.644,20,Free,Short,Low,Low Experience,0,2.644,0.25,0.0
CR00029,2025-06,16,0.0,15.0,0.0,0.0,155,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.15,2.644,20,Free,Short,Low,Low Experience,0,2.644,0.25,0.0
CR00029,2025-07,9,0.0,16.0,0.0,0.0,155,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.15,2.644,20,Free,Short,Low,Low Experience,0,2.644,0.25,0.0
CR00029,2025-08,13,0.0,9.0,0.0,0.0,155,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.15,2.644,20,Free,Short,Low,Low Experience,0,2.644,0.25,0.0
CR00029,2025-09,21,0.0,13.0,0.0,0.0,155,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.15,2.644,20,Free,Short,Low,Low Experience,0,2.644,0.25,0.0
CR00029,2025-10,14,0.0,21.0,0.0,0.0,155,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.15,2.644,20,Free,Short,Low,Low Experience,0,2.644,0.25,0.0
CR00029,2025-11,8,0.0,14.0,0.0,0.0,155,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.15,2.644,20,Free,Short,Low,Low Experience,0,2.644,0.25,0.0
CR00029,2025-12,10,0.0,8.0,0.0,0.0,155,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,4.15,2.644,20,Free,Short,Low,Low Experience,0,2.644,0.25,0.0
CR00030,2025-01,12,0.0,,,0.0,169,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.142857142857143,2.6404761904761904,21,Free,Medium,Low,Low Experience,1,2.6404761904761904,0.23809523809523808,0.0
CR00030,2025-02,9,0.0,12.0,0.0,0.0,169,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.142857142857143,2.6404761904761904,21,Free,Medium,Low,Low Experience,1,2.6404761904761904,0.23809523809523808,0.0
CR00030,2025-03,12,0.0,9.0,0.0,0.0,169,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.142857142857143,2.6404761904761904,21,Free,Medium,Low,Low Experience,1,2.6404761904761904,0.23809523809523808,0.0
CR00030,2025-04,13,0.0,12.0,0.0,0.0,169,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.142857142857143,2.6404761904761904,21,Free,Medium,Low,Low Experience,1,2.6404761904761904,0.23809523809523808,0.0
CR00030,2025-05,12,0.0,13.0,0.0,0.0,169,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.142857142857143,2.6404761904761904,21,Free,Medium,Low,Low Experience,1,2.6404761904761904,0.23809523809523808,0.0
CR00030,2025-06,15,0.0,12.0,0.0,0.0,169,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.142857142857143,2.6404761904761904,21,Free,Medium,Low,Low Experience,1,2.6404761904761904,0.23809523809523808,0.0
CR00030,2025-07,10,0.0,15.0,0.0,0.0,169,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.142857142857143,2.6404761904761904,21,Free,Medium,Low,Low Experience,1,2.6404761904761904,0.23809523809523808,0.0
CR00030,2025-08,16,0.0,10.0,0.0,0.0,169,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.142857142857143,2.6404761904761904,21,Free,Medium,Low,Low Experience,1,2.6404761904761904,0.23809523809523808,0.0
CR00030,2025-09,20,0.0,16.0,0.0,0.0,169,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.142857142857143,2.6404761904761904,21,Free,Medium,Low,Low Experience,1,2.6404761904761904,0.23809523809523808,0.0
CR00030,2025-10,12,0.0,20.0,0.0,0.0,169,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.142857142857143,2.6404761904761904,21,Free,Medium,Low,Low Experience,1,2.6404761904761904,0.23809523809523808,0.0
CR00030,2025-11,14,0.0,12.0,0.0,0.0,169,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.142857142857143,2.6404761904761904,21,Free,Medium,Low,Low Experience,1,2.6404761904761904,0.23809523809523808,0.0
CR00030,2025-12,24,0.0,14.0,0.0,0.0,169,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,4.142857142857143,2.6404761904761904,21,Free,Medium,Low,Low Experience,1,2.6404761904761904,0.23809523809523808,0.0
CR00031,2025-01,10,0.0,,,0.0,160,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,1,3.468888888888889,1.0,0.0
CR00031,2025-02,12,0.0,10.0,0.0,0.0,160,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,1,3.468888888888889,1.0,0.0
CR00031,2025-03,9,0.0,12.0,0.0,0.0,160,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,1,3.468888888888889,1.0,0.0
CR00031,2025-04,10,0.0,9.0,0.0,0.0,160,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,1,3.468888888888889,1.0,0.0
CR00031,2025-05,13,0.0,10.0,0.0,0.0,160,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,1,3.468888888888889,1.0,0.0
CR00031,2025-06,17,0.0,13.0,0.0,0.0,160,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,1,3.468888888888889,1.0,0.0
CR00031,2025-07,18,0.0,17.0,0.0,0.0,160,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,1,3.468888888888889,1.0,0.0
CR00031,2025-08,14,0.0,18.0,0.0,0.0,160,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,1,3.468888888888889,1.0,0.0
CR00031,2025-09,15,0.0,14.0,0.0,0.0,160,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,1,3.468888888888889,1.0,0.0
CR00031,2025-10,17,0.0,15.0,0.0,0.0,160,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,1,3.468888888888889,1.0,0.0
CR00031,2025-11,13,0.0,17.0,0.0,0.0,160,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,1,3.468888888888889,1.0,0.0
CR00031,2025-12,12,0.0,13.0,0.0,0.0,160,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,1,3.468888888888889,1.0,0.0
CR00032,2025-01,12,0.0,,,0.0,163,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,2,3.468888888888889,1.0,0.0
CR00032,2025-02,10,0.0,12.0,0.0,0.0,163,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,2,3.468888888888889,1.0,0.0
CR00032,2025-03,13,0.0,10.0,0.0,0.0,163,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,2,3.468888888888889,1.0,0.0
CR00032,2025-04,19,0.0,13.0,0.0,0.0,163,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,2,3.468888888888889,1.0,0.0
CR00032,2025-05,11,0.0,19.0,0.0,0.0,163,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,2,3.468888888888889,1.0,0.0
CR00032,2025-06,15,0.0,11.0,0.0,0.0,163,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,2,3.468888888888889,1.0,0.0
CR00032,2025-07,15,0.0,15.0,0.0,0.0,163,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,2,3.468888888888889,1.0,0.0
CR00032,2025-08,15,0.0,15.0,0.0,0.0,163,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,2,3.468888888888889,1.0,0.0
CR00032,2025-09,10,0.0,15.0,0.0,0.0,163,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,2,3.468888888888889,1.0,0.0
CR00032,2025-10,16,0.0,10.0,0.0,0.0,163,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,2,3.468888888888889,1.0,0.0
CR00032,2025-11,12,0.0,16.0,0.0,0.0,163,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,2,3.468888888888889,1.0,0.0
CR00032,2025-12,15,0.0,12.0,0.0,0.0,163,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,8.0,3.468888888888889,9,Free,Medium,Low,Medium Experience,2,3.468888888888889,1.0,0.0
CR00033,2025-01,12,0.0,,,0.0,167,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,1,3.468888888888889,1.0,0.0
CR00033,2025-02,17,0.0,12.0,0.0,0.0,167,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,1,3.468888888888889,1.0,0.0
CR00033,2025-03,12,0.0,17.0,0.0,0.0,167,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,1,3.468888888888889,1.0,0.0
CR00033,2025-04,17,0.0,12.0,0.0,0.0,167,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,1,3.468888888888889,1.0,0.0
CR00033,2025-05,17,0.0,17.0,0.0,0.0,167,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,1,3.468888888888889,1.0,0.0
CR00033,2025-06,16,0.0,17.0,0.0,0.0,167,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,1,3.468888888888889,1.0,0.0
CR00033,2025-07,14,0.0,16.0,0.0,0.0,167,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,1,3.468888888888889,1.0,0.0
CR00033,2025-08,17,0.0,14.0,0.0,0.0,167,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,1,3.468888888888889,1.0,0.0
CR00033,2025-09,13,0.0,17.0,0.0,0.0,167,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,1,3.468888888888889,1.0,0.0
CR00033,2025-10,7,0.0,13.0,0.0,0.0,167,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,1,3.468888888888889,1.0,0.0
CR00033,2025-11,14,0.0,7.0,0.0,0.0,167,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,1,3.468888888888889,1.0,0.0
CR00033,2025-12,11,0.0,14.0,0.0,0.0,167,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,1,3.468888888888889,1.0,0.0
CR00034,2025-01,12,4731.12,,,394.26,150,59139.0,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,8.0,3.468888888888889,9,High,Long,Low,Medium Experience,1,3.468888888888889,1.0,394.26
CR00034,2025-02,10,3942.6,12.0,4731.12,394.26,150,59139.0,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,8.0,3.468888888888889,9,High,Long,Low,Medium Experience,1,3.468888888888889,1.0,394.26
CR00034,2025-03,9,3548.34,10.0,4336.86,394.26,150,59139.0,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,8.0,3.468888888888889,9,High,Long,Low,Medium Experience,1,3.468888888888889,1.0,394.26
CR00034,2025-04,13,5125.38,9.0,4074.02,394.26,150,59139.0,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,8.0,3.468888888888889,9,High,Long,Low,Medium Experience,1,3.468888888888889,1.0,394.26
CR00034,2025-05,10,3942.6,13.0,4336.860000000001,394.26,150,59139.0,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,8.0,3.468888888888889,9,High,Long,Low,Medium Experience,1,3.468888888888889,1.0,394.26
CR00034,2025-06,15,5913.9,10.0,4258.008,394.26,150,59139.0,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,8.0,3.468888888888889,9,High,Long,Low,Medium Experience,1,3.468888888888889,1.0,394.26
CR00034,2025-07,9,3548.34,15.0,4533.990000000001,394.26,150,59139.0,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,8.0,3.468888888888889,9,High,Long,Low,Medium Experience,1,3.468888888888889,1.0,394.26
CR00034,2025-08,16,6308.16,9.0,4393.182857142857,394.26,150,59139.0,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,8.0,3.468888888888889,9,High,Long,Low,Medium Experience,1,3.468888888888889,1.0,394.26
CR00034,2025-09,15,5913.9,16.0,4632.555,394.26,150,59139.0,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,8.0,3.468888888888889,9,High,Long,Low,Medium Experience,1,3.468888888888889,1.0,394.26
CR00034,2025-10,5,1971.3,15.0,4774.926666666666,394.26,150,59139.0,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,8.0,3.468888888888889,9,High,Long,Low,Medium Experience,1,3.468888888888889,1.0,394.26
CR00034,2025-11,21,8279.46,5.0,4494.564,394.25999999999993,150,59139.0,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,8.0,3.468888888888889,9,High,Long,Low,Medium Experience,1,3.468888888888889,1.0,394.26
CR00034,2025-12,15,5913.9,21.0,4838.645454545454,394.26,150,59139.0,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,8.0,3.468888888888889,9,High,Long,Low,Medium Experience,1,3.468888888888889,1.0,394.26
CR00035,2025-01,13,0.0,,,0.0,179,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,0,3.468888888888889,1.0,0.0
CR00035,2025-02,12,0.0,13.0,0.0,0.0,179,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,0,3.468888888888889,1.0,0.0
CR00035,2025-03,19,0.0,12.0,0.0,0.0,179,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,0,3.468888888888889,1.0,0.0
CR00035,2025-04,10,0.0,19.0,0.0,0.0,179,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,0,3.468888888888889,1.0,0.0
CR00035,2025-05,16,0.0,10.0,0.0,0.0,179,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,0,3.468888888888889,1.0,0.0
CR00035,2025-06,12,0.0,16.0,0.0,0.0,179,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,0,3.468888888888889,1.0,0.0
CR00035,2025-07,16,0.0,12.0,0.0,0.0,179,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,0,3.468888888888889,1.0,0.0
CR00035,2025-08,18,0.0,16.0,0.0,0.0,179,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,0,3.468888888888889,1.0,0.0
CR00035,2025-09,20,0.0,18.0,0.0,0.0,179,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,0,3.468888888888889,1.0,0.0
CR00035,2025-10,15,0.0,20.0,0.0,0.0,179,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,0,3.468888888888889,1.0,0.0
CR00035,2025-11,14,0.0,15.0,0.0,0.0,179,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,0,3.468888888888889,1.0,0.0
CR00035,2025-12,14,0.0,14.0,0.0,0.0,179,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,8.0,3.468888888888889,9,Free,Long,High,Medium Experience,0,3.468888888888889,1.0,0.0
CR00036,2025-01,15,0.0,,,0.0,177,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,10.857142857142858,3.2671428571428573,7,Free,Short,High,High Experience,0,3.2671428571428573,0.7142857142857143,0.0
CR00036,2025-02,16,0.0,15.0,0.0,0.0,177,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,10.857142857142858,3.2671428571428573,7,Free,Short,High,High Experience,0,3.2671428571428573,0.7142857142857143,0.0
CR00036,2025-03,16,0.0,16.0,0.0,0.0,177,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,10.857142857142858,3.2671428571428573,7,Free,Short,High,High Experience,0,3.2671428571428573,0.7142857142857143,0.0
CR00036,2025-04,15,0.0,16.0,0.0,0.0,177,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,10.857142857142858,3.2671428571428573,7,Free,Short,High,High Experience,0,3.2671428571428573,0.7142857142857143,0.0
CR00036,2025-05,19,0.0,15.0,0.0,0.0,177,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,10.857142857142858,3.2671428571428573,7,Free,Short,High,High Experience,0,3.2671428571428573,0.7142857142857143,0.0
CR00036,2025-06,8,0.0,19.0,0.0,0.0,177,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,10.857142857142858,3.2671428571428573,7,Free,Short,High,High Experience,0,3.2671428571428573,0.7142857142857143,0.0
CR00036,2025-07,13,0.0,8.0,0.0,0.0,177,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,10.857142857142858,3.2671428571428573,7,Free,Short,High,High Experience,0,3.2671428571428573,0.7142857142857143,0.0
CR00036,2025-08,16,0.0,13.0,0.0,0.0,177,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,10.857142857142858,3.2671428571428573,7,Free,Short,High,High Experience,0,3.2671428571428573,0.7142857142857143,0.0
CR00036,2025-09,12,0.0,16.0,0.0,0.0,177,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,10.857142857142858,3.2671428571428573,7,Free,Short,High,High Experience,0,3.2671428571428573,0.7142857142857143,0.0
CR00036,2025-10,15,0.0,12.0,0.0,0.0,177,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,10.857142857142858,3.2671428571428573,7,Free,Short,High,High Experience,0,3.2671428571428573,0.7142857142857143,0.0
CR00036,2025-11,16,0.0,15.0,0.0,0.0,177,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,10.857142857142858,3.2671428571428573,7,Free,Short,High,High Experience,0,3.2671428571428573,0.7142857142857143,0.0
CR00036,2025-12,16,0.0,16.0,0.0,0.0,177,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,10.857142857142858,3.2671428571428573,7,Free,Short,High,High Experience,0,3.2671428571428573,0.7142857142857143,0.0
CR00037,2025-01,15,0.0,,,0.0,153,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,10.857142857142858,3.2671428571428573,7,Free,Medium,Medium,High Experience,1,3.2671428571428573,0.7142857142857143,0.0
CR00037,2025-02,19,0.0,15.0,0.0,0.0,153,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,10.857142857142858,3.2671428571428573,7,Free,Medium,Medium,High Experience,1,3.2671428571428573,0.7142857142857143,0.0
CR00037,2025-03,9,0.0,19.0,0.0,0.0,153,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,10.857142857142858,3.2671428571428573,7,Free,Medium,Medium,High Experience,1,3.2671428571428573,0.7142857142857143,0.0
CR00037,2025-04,15,0.0,9.0,0.0,0.0,153,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,10.857142857142858,3.2671428571428573,7,Free,Medium,Medium,High Experience,1,3.2671428571428573,0.7142857142857143,0.0
CR00037,2025-05,13,0.0,15.0,0.0,0.0,153,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,10.857142857142858,3.2671428571428573,7,Free,Medium,Medium,High Experience,1,3.2671428571428573,0.7142857142857143,0.0
CR00037,2025-06,15,0.0,13.0,0.0,0.0,153,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,10.857142857142858,3.2671428571428573,7,Free,Medium,Medium,High Experience,1,3.2671428571428573,0.7142857142857143,0.0
CR00037,2025-07,13,0.0,15.0,0.0,0.0,153,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,10.857142857142858,3.2671428571428573,7,Free,Medium,Medium,High Experience,1,3.2671428571428573,0.7142857142857143,0.0
CR00037,2025-08,12,0.0,13.0,0.0,0.0,153,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,10.857142857142858,3.2671428571428573,7,Free,Medium,Medium,High Experience,1,3.2671428571428573,0.7142857142857143,0.0
CR00037,2025-09,12,0.0,12.0,0.0,0.0,153,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,10.857142857142858,3.2671428571428573,7,Free,Medium,Medium,High Experience,1,3.2671428571428573,0.7142857142857143,0.0
